20.513258	65.028611	53.001771	45.262207	36.37364	33.429127	44.544142	52.451374	63.519923	61.152781	59.114309	62.628	91.068487	76.071983	77.367648	74.937738	88.034361	122.52312	61.568833	44.520971	33.772261	23.681194	20.570197	33.569083	45.144141	60.566752	42.453499	40.213172	42.552674	71.745811	55.999133	57.200876	54.767456	68.657623	102.02121	21.103875	32.08276	40.953332	73.076687	86.598119	96.932681	111.07487	59.804593	87.734308	77.301279	74.752778	81.097222	85.511945	86.620562	105.05288	120.37447	12.292382	23.379857	56.68254	70.133162	81.68954	97.403669	39.328466	67.171027	56.37287	58.866117	60.956916	65.222083	66.101652	85.847905	103.04071	11.851059	44.820304	58.102776	69.914248	86.048445	32.06355	55.706035	46.571323	54.890325	53.02424	56.757172	56.964134	75.406018	96.526784	33.305786	46.866178	58.46282	74.396831	34.270053	49.148697	43.867793	59.032731	53.005304	55.851342	55.042702	70.615087	97.080004	14.19853	25.918906	42.542433	49.837427	35.586435	44.368971	72.987026	57.730401	57.572705	54.180614	58.349135	97.407011	13.224453	31.109111	58.777929	35.496571	49.012974	78.716855	61.980991	60.649547	56.587192	53.940031	96.634605	18.073047	71.740932	46.331667	61.239028	89.936079	73.735903	71.979258	67.734562	60.381013	104.68553	89.781066	63.32514	79.041838	107.29988	91.403278	89.388646	85.0251	74.584973	119.57599	36.964839	20.154942	32.552384	22.113628	26.521405	27.952854	53.514632	68.669863	18.695694	55.171675	30.83152	28.242366	23.631163	32.438257	68.301209	39.654341	14.708861	14.825683	12.624428	37.713209	61.261288	28.516777	31.911597	35.780454	51.40553	46.434572	5.2725295	9.2780433	37.483007	49.181085	4.8783383	33.224808	47.100481	30.313614	49.161465	45.346145
16.462909	67.276593	52.032318	42.946831	33.290339	28.670135	41.063685	49.250471	61.00113	54.80549	55.262538	58.004455	86.400365	73.178664	74.772586	73.345618	86.053832	119.59744	64.246695	46.575795	34.676631	23.935705	18.513268	32.42374	43.832215	58.399059	39.425671	39.81453	41.827004	70.608284	56.885263	58.444701	57.049762	70.241232	103.14882	19.204961	32.2256	42.427802	71.065995	83.469183	94.373172	106.81427	62.377574	86.149836	78.301578	76.55067	83.691834	87.759485	89.611258	101.80725	117.03075	13.561683	24.869634	54.544513	67.566024	79.439379	93.154156	44.523012	67.942326	60.060671	63.85601	66.961887	70.923425	72.513672	86.208725	104.74523	12.3465	41.925839	54.920688	67.28054	81.668085	33.961646	54.724674	48.037761	57.165632	56.512842	60.091353	61.116793	74.792981	96.896754	29.773574	43.144609	55.373439	69.787036	33.629122	47.129876	43.964988	59.896051	54.896162	57.707103	57.697242	70.147712	97.099924	14.755499	26.877717	42.117771	44.131483	34.093869	42.410216	69.848306	56.308796	56.697483	54.065472	61.216058	97.790398	13.511895	29.651896	52.727385	33.664988	46.853845	74.034268	59.349504	58.52694	54.843487	56.746788	96.206748	16.238804	66.019571	44.137251	58.97052	85.689083	70.806077	69.415421	65.270558	63.733606	104.37851	82.166067	59.248717	74.759413	100.45773	85.999263	84.26367	79.86844	75.464398	116.27816	31.765546	17.392659	33.233685	23.941977	27.935504	29.918057	49.182546	69.744056	17.327758	49.037687	28.35136	26.668832	22.680655	32.658674	68.967185	36.852598	15.839148	17.042085	16.579262	36.8991	63.728061	24.737193	27.663374	31.720865	41.772704	41.926151	4.9902698	9.6555881	30.844587	48.844474	5.2627263	26.727899	47.061122	23.257138	48.540749	41.559096
16.067212	62.10275	54.751505	44.067954	34.061722	32.928296	44.021038	55.396374	57.894358	58.134823	59.181973	60.64236	93.399179	81.093987	81.94879	80.975423	92.877585	131.80199	60.051526	48.415725	34.982606	23.222407	23.012957	35.817484	49.910003	57.756783	43.192112	44.402326	45.417093	77.750416	65.602552	66.473896	65.541398	77.537815	115.88575	18.298076	31.793997	41.563083	77.175278	91.131168	103.91145	112.09646	68.170491	88.707937	80.805177	90.588923	92.011902	95.478735	97.061155	112.58289	134.62896	15.095412	26.88666	64.057458	77.663704	91.286057	101.70699	50.423848	71.366098	63.08603	73.071637	73.905782	77.318811	78.874027	94.347383	117.12084	12.771722	50.117364	63.519254	77.71467	88.844815	38.137707	56.919541	49.620761	65.323024	62.737151	65.705943	66.784375	82.048367	108.90846	37.507357	51.096335	65.236038	76.111263	36.235684	49.084037	44.692246	66.717308	60.716674	62.924597	63.225943	76.940354	108.58775	14.032258	28.130958	40.25455	48.840461	37.342345	45.260734	77.4248	64.010619	63.50226	61.398624	66.965945	109.5897	15.805378	30.962651	56.513396	37.981115	49.532051	81.876187	66.842596	65.369424	62.53689	64.226033	109.15713	19.451071	71.600346	50.872445	63.723611	94.212918	79.448395	77.468196	74.276208	72.045543	117.56114	86.989599	67.613925	79.880032	112.47595	97.02638	95.148472	91.991199	90.677895	136.54148	27.918661	14.473986	36.676588	26.277962	29.074076	30.313694	49.339338	77.202575	14.888728	48.149514	29.860016	28.154392	25.412929	34.609371	76.148647	38.32661	20.951348	21.457103	20.848046	38.386234	72.45049	21.318343	24.437906	27.949335	39.711106	44.564638	4.6390787	8.5134858	28.820732	52.309501	4.1340589	24.799913	51.306969	21.93676	52.46565	46.270008
19.238864	59.569712	52.546335	41.895259	32.594363	31.570485	42.181172	51.098052	60.143353	59.449692	58.05634	63.462063	87.050715	76.595355	78.143402	76.663343	87.36643	127.58489	56.588061	45.178865	31.201537	20.019575	19.578149	32.170412	44.227022	57.931893	41.710508	41.948782	45.353828	68.639954	58.268909	59.791167	58.336518	68.944348	108.50157	15.696317	29.542734	40.546269	68.067823	83.286564	94.087168	106.65487	61.726341	85.602133	77.023188	78.367054	84.182195	87.741667	88.937736	102.72221	125.47425	15.045393	27.611536	55.829011	70.668076	82.060529	95.939833	46.825704	70.991957	61.923341	64.2622	69.139625	72.580622	73.644994	87.04501	111.18428	13.569094	41.688452	56.262091	68.114	82.659165	36.522593	57.199583	49.866656	57.957105	58.70618	61.761398	62.219028	75.085682	103.9024	28.322954	43.201409	54.831727	69.142723	37.741194	51.06373	47.319926	61.284891	57.909711	60.252757	59.790267	70.499152	104.48721	15.313211	26.722676	41.618938	48.644659	43.734478	48.66146	71.19199	60.514913	61.017285	58.700251	63.095672	105.54085	13.236154	30.057279	56.356286	43.135925	51.871321	76.527933	62.974339	62.446231	59.333706	59.645524	104.81936	17.571176	69.011998	53.854631	63.551085	87.52999	73.878418	72.901306	69.510956	66.602681	112.13224	86.359019	69.991075	80.810186	105.02193	91.144239	90.005467	86.488932	82.304877	127.83677	31.343237	16.580787	28.5008	22.887128	26.397228	27.715344	45.269584	72.288876	17.721873	49.31223	28.12365	27.300424	24.412636	36.197264	76.768507	31.998177	13.42457	14.832482	14.173026	32.525515	65.966167	23.036024	25.707125	29.197239	40.70139	47.958669	4.2065272	7.7395769	27.622122	53.243178	4.1815362	23.983589	51.600978	21.344909	53.158083	46.813264
11.882454	57.751682	53.437779	38.79096	29.652593	30.523816	41.077519	52.932465	57.935215	55.997992	56.187594	57.968028	90.357307	74.370355	75.080839	73.759775	88.995778	127.24939	56.12854	49.124385	31.994551	21.656735	22.441295	34.383457	48.263318	56.647519	44.89427	45.065459	46.524246	78.917645	62.884849	63.606441	62.273906	77.514106	115.36902	13.889055	30.190657	39.62721	69.124644	82.52013	94.757366	103.96712	62.803503	83.459548	75.369173	84.09444	83.969534	87.474416	89.044207	106.16292	127.1278	18.977984	29.821481	59.769276	72.899986	85.645209	96.495556	50.047108	70.98036	62.629257	70.948875	70.771104	74.269753	75.808879	92.449734	113.61478	12.307004	42.432886	55.585711	69.377596	80.949864	35.961047	53.394799	46.57814	63.529255	57.542705	60.385321	61.170893	78.23535	105.33283	30.469101	43.842183	57.523372	68.729857	36.705154	47.058947	43.782218	66.828125	57.168533	59.190095	58.984736	74.365244	105.94753	13.594513	27.816699	40.032121	46.894606	36.022759	43.749728	75.661297	59.331585	59.021435	56.375872	64.7874	105.20428	15.699262	29.986921	54.748383	36.438359	48.222178	80.600668	62.850139	61.583988	58.069086	62.064674	104.84216	17.238785	69.388565	48.737135	62.00209	92.381253	75.372664	73.675755	69.744791	68.989288	111.7414	84.724006	64.530438	77.716609	109.35583	91.785446	90.044121	86.089684	85.4644	128.56541	29.032955	14.725849	35.408652	22.26937	25.289211	26.983424	48.579802	76.044543	15.861975	50.124183	28.129101	26.027407	22.271439	33.875463	75.668807	38.621242	16.894855	17.113343	16.338719	37.692854	71.93535	25.005205	28.328337	32.179586	42.580206	45.781641	4.6399452	9.1109028	31.313422	57.093244	4.9142633	27.959201	56.553336	24.814868	57.557827	45.741996
15.342834	55.644898	44.067012	36.588413	28.945815	29.170432	37.845275	45.452128	55.132287	50.574938	51.314527	53.388041	79.641229	67.310707	68.698163	67.01094	80.007825	110.31224	53.924229	38.748996	28.773418	19.070355	19.59422	29.962513	39.888835	53.236077	36.482792	37.038438	39.197182	64.989134	52.709253	54.060669	52.399418	65.254252	95.02009	18.273619	28.638009	37.905776	65.823832	77.245575	86.806449	98.29749	58.173751	78.084115	72.380442	75.036096	77.260047	81.253573	82.754974	97.412835	112.03755	11.157775	21.66041	51.137482	62.61005	72.885357	86.014635	40.285672	60.239326	54.170904	60.071296	59.821294	63.651495	64.919461	80.256778	97.154426	10.852717	40.456064	51.856708	62.323348	76.0216	32.468337	49.655452	45.107965	55.248492	52.275099	55.667769	56.35162	71.091244	91.107776	29.672626	41.138666	51.606882	65.407668	30.94342	42.051565	40.641358	56.236592	50.037386	52.68766	52.462688	65.808957	89.786513	11.630678	22.028817	36.707862	42.895975	31.295711	42.039776	66.509045	54.362915	54.452612	51.714199	57.391844	90.363998	10.9877	27.116063	50.350667	32.038407	46.390027	71.636295	58.343194	57.49533	54.037188	55.801081	90.970836	16.729618	60.857218	40.039083	55.73728	80.779168	67.29077	65.948856	62.148199	60.902583	96.941902	77.42436	56.43935	72.311113	97.172522	83.88233	82.378611	78.450604	75.378886	111.4827	28.228871	15.572525	29.867958	20.22595	23.778096	25.079505	44.222686	63.820714	18.033033	44.294461	27.772217	26.029218	22.174331	29.073267	62.932138	34.309165	15.336941	15.799606	14.456243	34.785394	60.19308	21.024948	23.989687	28.145516	38.762565	38.75007	4.8054713	8.9824136	29.722225	46.453579	4.7997803	25.841884	44.888367	23.23751	46.560977	37.625256
21.732239	60.677271	58.229832	45.522152	35.464751	34.124492	44.501356	55.29193	60.973413	56.490166	55.229404	58.959139	87.735861	70.220944	71.517126	70.345809	85.46941	115.58162	60.097242	50.869388	34.184818	21.566303	21.483723	34.338168	48.953354	61.444492	37.185487	35.620282	38.957814	67.519972	50.306452	51.578058	50.429223	65.283683	94.376835	19.256941	33.245904	42.979589	75.548335	90.860226	102.46889	111.9582	65.512585	86.816666	79.894843	83.215521	85.214851	89.440889	91.714872	110.62855	122.50611	18.784719	30.402236	64.87798	79.991857	92.395441	104.6504	49.920496	72.115092	64.62303	65.344661	69.152106	73.38745	75.777956	93.414332	104.18003	14.870639	49.892165	64.469468	78.311654	91.804066	33.300522	54.174587	47.023709	55.283266	52.941362	56.860598	58.803101	77.642425	92.339746	35.244655	50.10984	63.578108	76.984793	33.199018	45.237203	42.669842	58.896373	51.165858	54.041619	54.646316	70.495771	91.933855	15.370223	28.644148	43.580568	48.801188	34.381301	45.451545	74.400552	56.802197	56.507764	53.74354	58.8138	94.536116	16.38405	33.826433	57.940796	35.496953	50.453932	81.619456	61.365134	59.794362	55.911258	55.580457	95.549099	20.133206	73.781801	50.334793	66.041209	95.741437	76.464522	74.541275	70.3601	65.161925	106.74138	91.135537	68.821637	84.134148	114.98638	95.060889	93.254587	89.097879	84.688853	126.6813	30.434287	16.304696	32.05448	19.791653	23.97175	26.716358	50.147054	63.383122	17.048135	50.625144	26.606159	24.446296	20.465907	31.011724	64.162545	37.147853	11.954564	12.651168	12.613219	36.930487	57.526077	28.490979	31.828602	36.287848	50.758996	40.401864	5.13014	10.058861	36.026746	47.424484	5.3561851	31.807503	45.980414	28.001785	47.416044	43.217114
16.573498	54.753752	53.809005	40.861836	32.369872	32.444619	41.825778	50.811607	56.708982	55.007868	56.486996	58.882629	82.902298	73.444405	75.077839	73.651586	82.434974	114.57731	54.532657	48.84917	32.618463	22.881969	22.787803	34.166853	45.862294	56.574379	39.492662	40.981493	42.87487	66.822667	57.167467	58.789803	57.405818	66.496011	98.006293	15.860435	28.893626	37.050586	67.010212	80.61894	91.235068	98.450029	64.929678	83.939906	78.333457	82.588867	86.148155	89.560142	90.402024	102.10615	119.39187	17.584666	27.845767	59.119776	72.758732	84.087999	93.562201	52.246389	71.891988	65.780044	67.558141	72.217122	75.625693	76.628931	87.958902	103.8281	12.130382	43.853059	57.521005	69.573459	80.556688	37.652433	55.219255	49.979496	57.745428	58.439494	61.578946	62.081611	73.548009	93.934903	31.945119	45.69708	57.605547	68.479177	37.234346	48.276927	46.425435	59.471116	56.778656	59.305429	59.030076	68.607448	93.446683	13.798164	25.922124	38.989623	47.045716	36.06443	45.370201	68.057036	57.726366	58.112138	55.788805	58.140816	92.627313	12.977357	28.805186	55.870476	37.517937	50.563888	74.688529	62.276146	61.739662	58.750868	57.355406	94.339054	17.733058	68.420602	47.589937	61.969069	85.800235	72.974092	71.968541	68.702973	64.566757	102.09511	84.493262	65.064334	79.024164	102.93734	90.503106	89.605208	86.369931	82.061262	119.37534	29.256054	15.619154	29.448745	22.913466	26.362188	27.40079	43.839122	64.332932	16.452038	43.168099	26.441499	25.3064	22.043137	26.700675	62.555394	31.699047	15.394186	16.666331	15.706693	31.333534	58.354525	19.801793	22.480671	25.999253	37.934188	38.805625	4.2150796	7.5279897	25.526955	43.684173	3.9842262	21.783186	41.982369	19.100711	43.535012	39.391957
14.737498	60.59244	54.237381	42.673889	33.555939	32.09116	44.061028	52.273313	61.536708	54.835046	54.898308	60.368517	84.774968	70.659179	72.279895	70.771438	83.884897	112.39656	58.991875	49.153392	34.707342	23.922261	22.700927	36.693687	47.729836	61.004569	41.098019	41.140416	45.982767	70.600692	56.291786	57.912739	56.393154	69.593828	97.679641	15.770277	30.684702	41.255725	73.880482	88.662874	99.384432	111.475	61.348964	84.780816	78.165091	79.328801	81.669719	86.412244	88.21939	102.81526	115.89391	16.428165	28.600134	62.394462	77.079002	88.658641	102.45484	46.140848	70.092966	62.905528	64.257589	66.233592	70.957239	72.738037	87.117719	100.56074	12.996296	46.777363	61.452109	73.532856	88.28635	33.400333	54.294067	48.748594	56.093887	53.774084	57.990581	59.049312	73.299635	90.809628	33.894685	48.655355	60.60859	75.370054	32.458606	46.080149	44.186406	57.825591	51.423591	54.741595	54.656289	67.469603	89.620689	15.166519	27.396772	43.644657	46.255715	34.323154	44.627795	69.940827	55.273274	55.411965	52.245379	58.404974	90.590772	13.533558	31.951419	57.082309	37.689207	51.265742	77.368543	61.61181	60.504538	56.370716	57.730442	92.312434	19.070328	70.576999	49.728912	64.054312	89.810979	74.173413	72.662325	68.233936	66.995752	102.15169	88.78365	68.329075	82.857727	108.75167	93.134167	91.586054	87.117044	85.227542	120.4846	30.016644	17.730265	30.979125	20.974573	25.380248	27.373064	45.675011	62.258509	16.140824	46.950862	26.174029	24.166547	20.070539	30.885186	61.798907	32.55946	11.339919	11.930656	11.291528	30.874918	53.313803	23.412645	26.961908	30.925777	39.712635	37.160414	5.4117742	9.8812191	29.271164	43.996754	5.2704824	25.305592	42.373232	21.919091	43.739893	35.814527
16.841144	60.207174	50.469293	41.480777	31.859048	29.989244	40.89619	47.414059	53.064743	54.446065	54.066119	56.604509	78.330186	70.396589	71.767726	70.470319	79.671789	109.31186	57.218953	44.800612	32.639651	21.500684	20.610245	33.209808	42.886903	52.15148	38.29346	38.290345	40.234443	61.93639	53.68315	55.066877	53.843432	63.50168	92.476139	14.514968	27.975918	38.569397	67.746009	82.055859	90.679787	99.566784	57.648266	80.098218	74.140755	71.436598	77.213024	81.621752	83.550966	95.016402	108.38176	13.953051	25.784724	56.091187	70.375733	79.83029	89.57569	43.687531	65.92481	59.781056	59.571216	63.666865	67.955732	69.740606	81.774422	96.816109	12.869615	43.294043	57.357316	67.340463	77.729291	32.334435	52.328402	47.214957	51.254526	52.689786	56.541353	57.78509	69.506438	87.934526	30.545821	44.800928	54.660499	64.955484	31.358913	44.478792	42.50617	52.726026	50.726538	53.659173	53.847741	64.036833	87.39606	14.615555	24.374467	35.297093	43.554694	34.78559	42.74133	63.012026	54.547734	54.681746	52.235049	56.00156	88.87256	11.656651	24.2427	52.35082	35.645677	47.203796	68.98336	58.683574	57.538693	54.114321	53.905957	89.402819	13.066337	63.834759	46.051354	58.32196	79.568049	69.380479	67.901448	64.223899	61.871188	97.898749	76.529111	58.501219	70.868405	92.630667	82.29836	80.709117	76.931405	73.970854	110.22894	28.027397	18.122954	24.329451	20.51312	24.490322	26.327459	40.774952	58.355288	14.078597	40.371812	25.56278	23.576312	20.02205	27.090288	59.138832	31.046443	15.95054	16.128404	15.308955	30.705064	54.655326	17.383371	21.308775	25.328383	35.462261	37.403066	5.1695383	9.4250822	25.473452	40.0293	4.7744879	21.206067	38.534759	17.898443	40.184308	36.77023
